"Título de trazado: 1174337"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °C (LGR S/N: 1174337, SEN S/N: 1174337)","Intensidad, lux (LGR S/N: 1174337, SEN S/N: 1174337)","Acoplador adjunto (LGR S/N: 1174337)","Host conectado (LGR S/N: 1174337)","Parado (LGR S/N: 1174337)","Final de archivo (LGR S/N: 1174337)"
2934,06/24/15 01:00:00 AM,26.292,0.0,,,,
2935,06/24/15 03:00:00 AM,25.513,0.0,,,,
2936,06/24/15 05:00:00 AM,25.125,0.0,,,,
2937,06/24/15 07:00:00 AM,24.835,376.7,,,,
2938,06/24/15 09:00:00 AM,26.488,3100.0,,,,
2939,06/24/15 11:00:00 AM,28.357,6544.5,,,,
2940,06/24/15 01:00:00 PM,30.457,23422.4,,,,
2941,06/24/15 03:00:00 PM,30.862,8266.7,,,,
2942,06/24/15 05:00:00 PM,30.659,3788.9,,,,
2943,06/24/15 07:00:00 PM,28.456,226.0,,,,
2944,06/24/15 09:00:00 PM,27.075,0.0,,,,
2945,06/24/15 11:00:00 PM,26.097,0.0,,,,
2946,06/25/15 01:00:00 AM,25.513,0.0,,,,
2947,06/25/15 03:00:00 AM,25.319,0.0,,,,
2948,06/25/15 05:00:00 AM,25.028,0.0,,,,
2949,06/25/15 07:00:00 AM,24.641,10.8,,,,
2950,06/25/15 09:00:00 AM,26.879,753.5,,,,
2951,06/25/15 11:00:00 AM,29.552,20666.8,,,,
2952,06/25/15 01:00:00 PM,31.064,22044.6,,,,
2953,06/25/15 03:00:00 PM,31.166,5166.7,,,,
2954,06/25/15 05:00:00 PM,30.760,2411.1,,,,
2955,06/25/15 07:00:00 PM,30.154,1141.0,,,,
2956,06/25/15 09:00:00 PM,28.555,0.0,,,,
2957,06/25/15 11:00:00 PM,26.683,0.0,,,,
2958,06/26/15 01:00:00 AM,25.416,0.0,,,,
2959,06/26/15 03:00:00 AM,24.931,0.0,,,,
2960,06/26/15 05:00:00 AM,24.641,0.0,,,,
2961,06/26/15 07:00:00 AM,24.448,721.2,,,,
2962,06/26/15 09:00:00 AM,25.805,18600.1,,,,
2963,06/26/15 11:00:00 AM,28.853,17911.2,,,,
2964,06/26/15 01:00:00 PM,30.558,23422.4,,,,
2965,06/26/15 03:00:00 PM,30.760,1636.1,,,,
2966,06/26/15 05:00:00 PM,30.356,2497.2,,,,
2967,06/26/15 07:00:00 PM,29.752,1377.8,,,,
2968,06/26/15 09:00:00 PM,29.152,0.0,,,,
2969,06/26/15 11:00:00 PM,28.357,0.0,,,,
2970,06/27/15 01:00:00 AM,27.370,0.0,,,,
2971,06/27/15 03:00:00 AM,26.292,0.0,,,,
2972,06/27/15 05:00:00 AM,25.805,0.0,,,,
2973,06/27/15 07:00:00 AM,25.416,495.1,,,,
2974,06/27/15 09:00:00 AM,27.173,11711.2,,,,
2975,06/27/15 11:00:00 AM,29.053,18600.1,,,,
2976,06/27/15 01:00:00 PM,31.472,13777.9,,,,
2977,06/27/15 03:00:00 PM,31.880,2927.8,,,,
2978,06/27/15 05:00:00 PM,31.268,96.9,,,,
2979,06/27/15 07:00:00 PM,30.054,0.0,,,,
2980,06/27/15 09:00:00 PM,29.252,0.0,,,,
2981,06/27/15 11:00:00 PM,28.357,0.0,,,,
2982,06/28/15 01:00:00 AM,27.764,0.0,,,,
2983,06/28/15 03:00:00 AM,26.977,0.0,,,,
2984,06/28/15 05:00:00 AM,26.195,0.0,,,,
2985,06/28/15 07:00:00 AM,25.610,21.5,,,,
2986,06/28/15 09:00:00 AM,26.000,333.7,,,,
2987,06/28/15 11:00:00 AM,29.552,1550.0,,,,
2988,06/28/15 01:00:00 PM,30.659,13089.0,,,,
2989,06/28/15 03:00:00 PM,30.760,172.2,,,,
2990,06/28/15 05:00:00 PM,30.760,172.2,,,,
2991,06/28/15 07:00:00 PM,30.054,818.1,,,,
2992,06/28/15 09:00:00 PM,29.552,0.0,,,,
2993,06/28/15 11:00:00 PM,28.655,0.0,,,,
2994,06/29/15 01:00:00 AM,27.961,0.0,,,,
2995,06/29/15 03:00:00 AM,27.173,0.0,,,,
2996,06/29/15 05:00:00 AM,26.390,0.0,,,,
2997,06/29/15 07:00:00 AM,26.097,0.0,,,,
2998,06/29/15 09:00:00 AM,27.075,495.1,,,,
2999,06/29/15 11:00:00 AM,29.853,55111.5,,,,
3000,06/29/15 01:00:00 PM,31.370,5338.9,,,,
3001,06/29/15 03:00:00 PM,32.291,559.7,,,,
3002,06/29/15 04:10:52 PM,,,Registrado,Registrado,,
3003,06/29/15 04:10:57 PM,,,,Registrado,,
3004,06/29/15 04:11:06 PM,,,,,Registrado,Registrado
