"Título de trazado: 1296583"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °C (LGR S/N: 1296583, SEN S/N: 1296583)","Intensidad, lux (LGR S/N: 1296583, SEN S/N: 1296583)","Acoplador adjunto (LGR S/N: 1296583)","Host conectado (LGR S/N: 1296583)","Parado (LGR S/N: 1296583)","Final de archivo (LGR S/N: 1296583)"
2363,05/07/15 11:00:00 AM,31.778,3616.7,,,,
2364,05/07/15 01:00:00 PM,36.295,3961.1,,,,
2365,05/07/15 03:00:00 PM,35.115,2927.8,,,,
2366,05/07/15 05:00:00 PM,32.497,2411.1,,,,
2367,05/07/15 07:00:00 PM,30.963,3616.7,,,,
2368,05/07/15 09:00:00 PM,29.352,3788.9,,,,
2369,05/07/15 11:00:00 PM,28.258,3788.9,,,,
2370,05/08/15 01:00:00 AM,27.370,3961.1,,,,
2371,05/08/15 03:00:00 AM,26.781,3788.9,,,,
2372,05/08/15 05:00:00 AM,26.097,3961.1,,,,
2373,05/08/15 07:00:00 AM,25.513,4133.4,,,,
2374,05/08/15 09:00:00 AM,26.879,49600.3,,,,
2375,05/08/15 11:00:00 AM,33.743,82667.2,,,,
2376,05/08/15 01:00:00 PM,36.946,74400.5,,,,
2377,05/08/15 03:00:00 PM,34.691,5338.9,,,,
2378,05/08/15 05:00:00 PM,32.704,3444.5,,,,
2379,05/08/15 07:00:00 PM,30.963,2755.6,,,,
2380,05/08/15 09:00:00 PM,29.252,3444.5,,,,
2381,05/08/15 11:00:00 PM,27.961,3788.9,,,,
2382,05/09/15 01:00:00 AM,27.370,3961.1,,,,
2383,05/09/15 03:00:00 AM,26.879,3961.1,,,,
2384,05/09/15 05:00:00 AM,26.195,3961.1,,,,
2385,05/09/15 07:00:00 AM,25.902,3788.9,,,,
2386,05/09/15 09:00:00 AM,27.370,3961.1,,,,
2387,05/09/15 11:00:00 AM,33.326,82667.2,,,,
2388,05/09/15 01:00:00 PM,36.511,3444.5,,,,
2389,05/09/15 03:00:00 PM,35.435,3444.5,,,,
2390,05/09/15 05:00:00 PM,32.911,2411.1,,,,
2391,05/09/15 07:00:00 PM,30.862,3444.5,,,,
2392,05/09/15 09:00:00 PM,30.154,3961.1,,,,
2393,05/09/15 11:00:00 PM,28.456,3788.9,,,,
2394,05/10/15 01:00:00 AM,27.665,3788.9,,,,
2395,05/10/15 03:00:00 AM,26.585,3788.9,,,,
2396,05/10/15 05:00:00 AM,26.000,3788.9,,,,
2397,05/10/15 07:00:00 AM,25.610,4133.4,,,,
2398,05/10/15 09:00:00 AM,26.879,4305.6,,,,
2399,05/10/15 11:00:00 AM,32.704,60622.6,,,,
2400,05/10/15 01:00:00 PM,36.403,3272.2,,,,
2401,05/10/15 03:00:00 PM,33.953,33066.9,,,,
2402,05/10/15 05:00:00 PM,33.639,3100.0,,,,
2403,05/10/15 07:00:00 PM,31.676,2927.8,,,,
2404,05/10/15 09:00:00 PM,30.054,3272.2,,,,
2405,05/10/15 11:00:00 PM,29.252,3444.5,,,,
2406,05/11/15 01:00:00 AM,27.862,3272.2,,,,
2407,05/11/15 03:00:00 AM,26.781,3272.2,,,,
2408,05/11/15 05:00:00 AM,26.000,3444.5,,,,
2409,05/11/15 07:00:00 AM,25.708,3788.9,,,,
2410,05/11/15 09:00:00 AM,26.683,44089.2,,,,
2411,05/11/15 11:00:00 AM,32.911,3961.1,,,,
2412,05/11/15 01:00:00 PM,36.403,3788.9,,,,
2413,05/11/15 03:00:00 PM,34.903,3444.5,,,,
2414,05/11/15 05:00:00 PM,32.911,2755.6,,,,
2415,05/11/15 07:00:00 PM,31.880,3961.1,,,,
2416,05/11/15 09:00:00 PM,30.356,3788.9,,,,
2417,05/11/15 11:00:00 PM,28.853,3788.9,,,,
2418,05/12/15 01:00:00 AM,27.468,3616.7,,,,
2419,05/12/15 03:00:00 AM,25.805,3444.5,,,,
2420,05/12/15 05:00:00 AM,25.319,3788.9,,,,
2421,05/12/15 07:00:00 AM,24.931,3961.1,,,,
2422,05/12/15 09:00:00 AM,26.292,5166.7,,,,
2423,05/12/15 11:00:00 AM,31.472,77156.1,,,,
2424,05/12/15 01:00:00 PM,33.848,44089.2,,,,
2425,05/12/15 03:00:00 PM,33.639,42711.4,,,,
2426,05/12/15 05:00:00 PM,32.497,4305.6,,,,
2427,05/12/15 07:00:00 PM,31.166,4133.4,,,,
2428,05/12/15 09:00:00 PM,29.053,4133.4,,,,
2429,05/12/15 11:00:00 PM,27.468,4133.4,,,,
2430,05/13/15 01:00:00 AM,26.879,4133.4,,,,
2431,05/13/15 03:00:00 AM,25.902,3961.1,,,,
2432,05/13/15 05:00:00 AM,25.319,3961.1,,,,
2433,05/13/15 07:00:00 AM,24.641,3961.1,,,,
2434,05/13/15 09:00:00 AM,26.000,3961.1,,,,
2435,05/13/15 11:00:00 AM,31.268,3961.1,,,,
2436,05/13/15 01:00:00 PM,32.394,3788.9,,,,
2437,05/13/15 03:00:00 PM,32.394,3616.7,,,,
2438,05/13/15 05:00:00 PM,31.370,3272.2,,,,
2439,05/13/15 07:00:00 PM,27.468,2669.5,,,,
2440,05/13/15 09:00:00 PM,26.879,3444.5,,,,
2441,05/13/15 11:00:00 PM,26.585,3616.7,,,,
2442,05/14/15 01:00:00 AM,25.902,3788.9,,,,
2443,05/14/15 03:00:00 AM,25.125,3788.9,,,,
2444,05/14/15 05:00:00 AM,24.835,3788.9,,,,
2445,05/14/15 07:00:00 AM,24.931,4133.4,,,,
2446,05/14/15 09:00:00 AM,32.911,24800.2,,,,
2447,05/14/15 11:00:00 AM,54.811,16533.4,,,,
2448,05/14/15 01:00:00 PM,54.356,16533.4,,,,
2449,05/14/15 03:00:00 PM,40.185,4305.6,,,,
2450,05/14/15 05:00:00 PM,38.157,3961.1,,,,
2451,05/14/15 07:00:00 PM,33.118,2325.0,,,,
2452,05/14/15 09:00:00 PM,27.173,2497.2,,,,
2453,05/14/15 11:00:00 PM,26.879,3100.0,,,,
2454,05/15/15 01:00:00 AM,27.075,3444.5,,,,
2455,05/15/15 03:00:00 AM,25.222,3444.5,,,,
2456,05/15/15 05:00:00 AM,24.351,3444.5,,,,
2457,05/15/15 07:00:00 AM,24.738,3788.9,,,,
2458,05/15/15 09:00:00 AM,34.691,52355.9,,,,
2459,05/15/15 11:00:00 AM,53.609,16533.4,,,,
2460,05/15/15 01:00:00 PM,56.204,17911.2,,,,
2461,05/15/15 03:00:00 PM,39.276,4994.5,,,,
2462,05/15/15 05:00:00 PM,36.187,2755.6,,,,
2463,05/15/15 07:00:00 PM,33.326,2411.1,,,,
2464,05/15/15 09:00:00 PM,31.064,2927.8,,,,
2465,05/15/15 11:00:00 PM,28.456,3272.2,,,,
2466,05/16/15 01:00:00 AM,27.173,3444.5,,,,
2467,05/16/15 03:00:00 AM,26.195,3616.7,,,,
2468,05/16/15 05:00:00 AM,25.513,3616.7,,,,
2469,05/16/15 07:00:00 AM,25.513,3788.9,,,,
2470,05/16/15 09:00:00 AM,34.374,52355.9,,,,
2471,05/16/15 11:00:00 AM,55.580,15844.5,,,,
2472,05/16/15 01:00:00 PM,51.720,15844.5,,,,
2473,05/16/15 03:00:00 PM,42.401,4650.0,,,,
2474,05/16/15 05:00:00 PM,38.602,2927.8,,,,
2475,05/16/15 07:00:00 PM,33.639,2583.4,,,,
2476,05/16/15 09:00:00 PM,30.154,3100.0,,,,
2477,05/16/15 11:00:00 PM,28.258,3444.5,,,,
2478,05/17/15 01:00:00 AM,26.390,3616.7,,,,
2479,05/17/15 03:00:00 AM,25.125,3616.7,,,,
2480,05/17/15 05:00:00 AM,26.292,3788.9,,,,
2481,05/17/15 07:00:00 AM,25.416,4133.4,,,,
2482,05/17/15 09:00:00 AM,35.864,60622.6,,,,
2483,05/17/15 11:00:00 AM,56.362,16533.4,,,,
2484,05/17/15 01:00:00 PM,57.158,23422.4,,,,
2485,05/17/15 03:00:00 PM,40.300,4822.3,,,,
2486,05/17/15 05:00:00 PM,38.046,2497.2,,,,
2487,05/17/15 07:00:00 PM,33.535,2497.2,,,,
2488,05/17/15 09:00:00 PM,30.457,2755.6,,,,
2489,05/17/15 11:00:00 PM,28.655,3444.5,,,,
2490,05/18/15 01:00:00 AM,27.764,3616.7,,,,
2491,05/18/15 03:00:00 AM,27.764,3788.9,,,,
2492,05/18/15 05:00:00 AM,26.390,3788.9,,,,
2493,05/18/15 07:00:00 AM,25.319,3961.1,,,,
2494,05/18/15 09:00:00 AM,35.009,55111.5,,,,
2495,05/18/15 11:00:00 AM,57.643,17222.3,,,,
2496,05/18/15 01:00:00 PM,58.630,22044.6,,,,
2497,05/18/15 03:00:00 PM,40.300,4822.3,,,,
2498,05/18/15 05:00:00 PM,38.714,2755.6,,,,
2499,05/18/15 07:00:00 PM,34.058,2583.4,,,,
2500,05/18/15 09:00:00 PM,28.258,2583.4,,,,
2501,05/18/15 11:00:00 PM,27.567,3100.0,,,,
2502,05/19/15 01:00:00 AM,27.173,3444.5,,,,
2503,05/19/15 03:00:00 AM,26.195,3616.7,,,,
2504,05/19/15 05:00:00 AM,26.292,3616.7,,,,
2505,05/19/15 07:00:00 AM,25.319,3961.1,,,,
2506,05/19/15 09:00:00 AM,34.268,55111.5,,,,
2507,05/19/15 11:00:00 AM,39.502,4650.0,,,,
2508,05/19/15 01:00:00 PM,42.639,11022.3,,,,
2509,05/19/15 03:00:00 PM,35.971,3961.1,,,,
2510,05/19/15 05:00:00 PM,34.268,3616.7,,,,
2511,05/19/15 07:00:00 PM,30.659,3272.2,,,,
2512,05/19/15 09:00:00 PM,28.258,3616.7,,,,
2513,05/19/15 11:00:00 PM,28.159,3788.9,,,,
2514,05/20/15 01:00:00 AM,27.567,3788.9,,,,
2515,05/20/15 03:00:00 AM,27.272,3961.1,,,,
2516,05/20/15 05:00:00 AM,27.173,3788.9,,,,
2517,05/20/15 07:00:00 AM,26.977,3961.1,,,,
2518,05/20/15 09:00:00 AM,30.659,55111.5,,,,
2519,05/20/15 11:00:00 AM,46.722,26178.0,,,,
2520,05/20/15 01:00:00 PM,41.810,2669.5,,,,
2521,05/20/15 03:00:00 PM,37.935,4477.8,,,,
2522,05/20/15 05:00:00 PM,36.511,3272.2,,,,
2523,05/20/15 07:00:00 PM,32.291,3100.0,,,,
2524,05/20/15 09:00:00 PM,29.752,3444.5,,,,
2525,05/20/15 11:00:00 PM,29.152,3616.7,,,,
2526,05/21/15 01:00:00 AM,28.555,3616.7,,,,
2527,05/21/15 03:00:00 AM,27.961,3616.7,,,,
2528,05/21/15 05:00:00 AM,27.468,3616.7,,,,
2529,05/21/15 07:00:00 AM,26.879,3616.7,,,,
2530,05/21/15 09:00:00 AM,34.903,52355.9,,,,
2531,05/21/15 11:00:00 AM,48.023,19977.9,,,,
2532,05/21/15 01:00:00 PM,46.850,9644.5,,,,
2533,05/21/15 03:00:00 PM,38.938,4133.4,,,,
2534,05/21/15 05:00:00 PM,37.274,3272.2,,,,
2535,05/21/15 07:00:00 PM,33.118,3100.0,,,,
2536,05/21/15 09:00:00 PM,30.659,3272.2,,,,
2537,05/21/15 11:00:00 PM,29.252,3444.5,,,,
2538,05/22/15 01:00:00 AM,28.655,3444.5,,,,
2539,05/22/15 03:00:00 AM,28.258,3444.5,,,,
2540,05/22/15 05:00:00 AM,27.862,3444.5,,,,
2541,05/22/15 07:00:00 AM,27.567,3616.7,,,,
2542,05/22/15 09:00:00 AM,34.268,46844.8,,,,
2543,05/22/15 11:00:00 AM,38.157,16533.4,,,,
2544,05/22/15 01:00:00 PM,40.530,5166.7,,,,
2545,05/22/15 03:00:00 PM,36.946,4650.0,,,,
2546,05/22/15 05:00:00 PM,35.328,2927.8,,,,
2547,05/22/15 07:00:00 PM,31.472,4133.4,,,,
2548,05/22/15 09:00:00 PM,28.953,3272.2,,,,
2549,05/22/15 11:00:00 PM,28.853,3444.5,,,,
2550,05/23/15 01:00:00 AM,28.655,3444.5,,,,
2551,05/23/15 03:00:00 AM,27.862,3272.2,,,,
2552,05/23/15 05:00:00 AM,27.173,3272.2,,,,
2553,05/23/15 07:00:00 AM,26.781,3961.1,,,,
2554,05/23/15 09:00:00 AM,34.268,77156.1,,,,
2555,05/23/15 11:00:00 AM,38.157,57867.0,,,,
2556,05/23/15 01:00:00 PM,36.403,33066.9,,,,
2557,05/23/15 03:00:00 PM,35.971,33066.9,,,,
2558,05/23/15 05:00:00 PM,35.435,38578.0,,,,
2559,05/23/15 07:00:00 PM,31.472,3961.1,,,,
2560,05/23/15 09:00:00 PM,28.357,3100.0,,,,
2561,05/23/15 11:00:00 PM,25.125,2927.8,,,,
2562,05/24/15 01:00:00 AM,25.805,2755.6,,,,
2563,05/24/15 03:00:00 AM,26.292,2755.6,,,,
2564,05/24/15 05:00:00 AM,26.000,2755.6,,,,
2565,05/24/15 07:00:00 AM,26.000,3788.9,,,,
2566,05/24/15 09:00:00 AM,34.058,68889.3,,,,
2567,05/24/15 11:00:00 AM,43.238,115734.1,,,,
2568,05/24/15 01:00:00 PM,43.966,37200.2,,,,
2569,05/24/15 03:00:00 PM,37.604,26178.0,,,,
2570,05/24/15 05:00:00 PM,36.511,30311.3,,,,
2571,05/24/15 07:00:00 PM,32.600,3788.9,,,,
2572,05/24/15 09:00:00 PM,30.154,2583.4,,,,
2573,05/24/15 11:00:00 PM,29.853,2669.5,,,,
2574,05/25/15 01:00:00 AM,28.357,2497.2,,,,
2575,05/25/15 03:00:00 AM,27.961,2411.1,,,,
2576,05/25/15 05:00:00 AM,27.075,2238.9,,,,
2577,05/25/15 07:00:00 AM,26.977,2927.8,,,,
2578,05/25/15 09:00:00 AM,34.903,63378.2,,,,
2579,05/25/15 11:00:00 AM,44.457,82667.2,,,,
2580,05/25/15 01:00:00 PM,45.201,30311.3,,,,
2581,05/25/15 03:00:00 PM,38.602,20666.8,,,,
2582,05/25/15 05:00:00 PM,37.604,20666.8,,,,
2583,05/25/15 07:00:00 PM,31.268,2411.1,,,,
2584,05/25/15 09:00:00 PM,29.552,1980.6,,,,
2585,05/25/15 11:00:00 PM,28.953,1980.6,,,,
2586,05/26/15 01:00:00 AM,28.258,1894.5,,,,
2587,05/26/15 03:00:00 AM,27.567,1808.3,,,,
2588,05/26/15 05:00:00 AM,26.292,1636.1,,,,
2589,05/26/15 07:00:00 AM,26.879,3272.2,,,,
2590,05/26/15 09:00:00 AM,33.639,49600.3,,,,
2591,05/26/15 11:00:00 AM,39.276,44089.2,,,,
2592,05/26/15 01:00:00 PM,40.992,46844.8,,,,
2593,05/26/15 03:00:00 PM,38.714,38578.0,,,,
2594,05/26/15 05:00:00 PM,36.403,17911.2,,,,
2595,05/26/15 07:00:00 PM,34.796,2669.5,,,,
2596,05/26/15 09:00:00 PM,31.676,1550.0,,,,
2597,05/26/15 11:00:00 PM,30.558,1550.0,,,,
2598,05/27/15 01:00:00 AM,29.452,1463.9,,,,
2599,05/27/15 03:00:00 AM,28.953,1463.9,,,,
2600,05/27/15 05:00:00 AM,27.764,1377.8,,,,
2601,05/27/15 07:00:00 AM,28.060,2497.2,,,,
2602,05/27/15 09:00:00 AM,30.659,18600.1,,,,
2603,05/27/15 11:00:00 AM,37.494,24800.2,,,,
2604,05/27/15 01:00:00 PM,40.185,38578.0,,,,
2605,05/27/15 03:00:00 PM,37.384,55111.5,,,,
2606,05/27/15 05:00:00 PM,34.796,3444.5,,,,
2607,05/27/15 07:00:00 PM,31.574,1894.5,,,,
2608,05/27/15 09:00:00 PM,29.252,1119.5,,,,
2609,05/27/15 11:00:00 PM,27.961,1097.9,,,,
2610,05/28/15 01:00:00 AM,27.370,1119.5,,,,
2611,05/28/15 03:00:00 AM,26.977,1076.4,,,,
2612,05/28/15 05:00:00 AM,26.683,1054.9,,,,
2613,05/28/15 07:00:00 AM,26.292,1044.1,,,,
2614,05/28/15 09:00:00 AM,27.468,11711.2,,,,
2615,05/28/15 11:00:00 AM,33.118,79911.6,,,,
2616,05/28/15 01:00:00 PM,33.430,28933.5,,,,
2617,05/28/15 03:00:00 PM,34.796,3100.0,,,,
2618,05/28/15 05:00:00 PM,32.704,1141.0,,,,
2619,05/28/15 07:00:00 PM,30.760,958.0,,,,
2620,05/28/15 09:00:00 PM,28.655,958.0,,,,
2621,05/28/15 11:00:00 PM,27.665,936.5,,,,
2622,05/29/15 01:00:00 AM,27.173,958.0,,,,
2623,05/29/15 03:00:00 AM,26.977,936.5,,,,
2624,05/29/15 05:00:00 AM,26.390,925.7,,,,
2625,05/29/15 07:00:00 AM,25.513,1227.1,,,,
2626,05/29/15 09:00:00 AM,26.488,4650.0,,,,
2627,05/29/15 11:00:00 AM,31.574,60622.6,,,,
2628,05/29/15 01:00:00 PM,33.953,60622.6,,,,
2629,05/29/15 03:00:00 PM,34.163,1463.9,,,,
2630,05/29/15 05:00:00 PM,32.600,1119.5,,,,
2631,05/29/15 07:00:00 PM,30.457,958.0,,,,
2632,05/29/15 09:00:00 PM,28.555,882.6,,,,
2633,05/29/15 11:00:00 PM,27.370,882.6,,,,
2634,05/30/15 01:00:00 AM,26.879,882.6,,,,
2635,05/30/15 03:00:00 AM,26.585,871.9,,,,
2636,05/30/15 05:00:00 AM,26.292,861.1,,,,
2637,05/30/15 07:00:00 AM,25.805,1280.9,,,,
2638,05/30/15 09:00:00 AM,27.764,1980.6,,,,
2639,05/30/15 11:00:00 AM,30.963,1356.3,,,,
2640,05/30/15 01:00:00 PM,33.118,38578.0,,,,
2641,05/30/15 03:00:00 PM,33.743,1463.9,,,,
2642,05/30/15 05:00:00 PM,31.676,5166.7,,,,
2643,05/30/15 07:00:00 PM,30.154,904.2,,,,
2644,05/30/15 09:00:00 PM,27.665,850.4,,,,
2645,05/30/15 11:00:00 PM,25.902,839.6,,,,
2646,05/31/15 01:00:00 AM,25.222,861.1,,,,
2647,05/31/15 03:00:00 AM,24.641,828.8,,,,
2648,05/31/15 05:00:00 AM,24.351,818.1,,,,
2649,05/31/15 07:00:00 AM,24.158,861.1,,,,
2650,05/31/15 09:00:00 AM,24.738,947.2,,,,
2651,05/31/15 11:00:00 AM,27.370,14466.8,,,,
2652,05/31/15 01:00:00 PM,29.853,1377.8,,,,
2653,05/31/15 03:00:00 PM,31.370,15155.7,,,,
2654,05/31/15 05:00:00 PM,29.953,1237.9,,,,
2655,05/31/15 07:00:00 PM,28.258,914.9,,,,
2656,05/31/15 09:00:00 PM,25.513,775.0,,,,
2657,05/31/15 11:00:00 PM,24.351,764.2,,,,
2658,06/01/15 01:00:00 AM,23.581,764.2,,,,
2659,06/01/15 03:00:00 AM,23.004,753.5,,,,
2660,06/01/15 05:00:00 AM,22.333,742.7,,,,
2661,06/01/15 07:00:00 AM,22.142,742.7,,,,
2662,06/01/15 09:00:00 AM,22.429,785.8,,,,
2663,06/01/15 11:00:00 AM,23.100,893.4,,,,
2664,06/01/15 01:00:00 PM,24.158,3961.1,,,,
2665,06/01/15 03:00:00 PM,25.805,24800.2,,,,
2666,06/01/15 05:00:00 PM,26.000,796.5,,,,
2667,06/01/15 07:00:00 PM,26.000,807.3,,,,
2668,06/01/15 09:00:00 PM,25.610,818.1,,,,
2669,06/01/15 11:00:00 PM,25.125,807.3,,,,
2670,06/02/15 01:00:00 AM,24.545,807.3,,,,
2671,06/02/15 03:00:00 AM,24.158,796.5,,,,
2672,06/02/15 05:00:00 AM,23.869,785.8,,,,
2673,06/02/15 07:00:00 AM,23.773,936.5,,,,
2674,06/02/15 09:00:00 AM,24.351,5166.7,,,,
2675,06/02/15 11:00:00 AM,25.610,16533.4,,,,
2676,06/02/15 01:00:00 PM,26.781,14466.8,,,,
2677,06/02/15 03:00:00 PM,28.258,5166.7,,,,
2678,06/02/15 05:00:00 PM,28.655,1011.8,,,,
2679,06/02/15 07:00:00 PM,27.862,785.8,,,,
2680,06/02/15 09:00:00 PM,27.173,839.6,,,,
2681,06/02/15 11:00:00 PM,26.390,839.6,,,,
2682,06/03/15 01:00:00 AM,25.805,850.4,,,,
2683,06/03/15 03:00:00 AM,25.319,828.8,,,,
2684,06/03/15 05:00:00 AM,24.931,818.1,,,,
2685,06/03/15 07:00:00 AM,24.641,818.1,,,,
2686,06/03/15 09:00:00 AM,25.902,4477.8,,,,
2687,06/03/15 11:00:00 AM,27.961,11711.2,,,,
2688,06/03/15 01:00:00 PM,30.154,1216.3,,,,
2689,06/03/15 03:00:00 PM,29.752,2411.1,,,,
2690,06/03/15 05:00:00 PM,28.655,850.4,,,,
2691,06/03/15 07:00:00 PM,28.060,1367.0,,,,
2692,06/03/15 09:00:00 PM,27.370,871.9,,,,
2693,06/03/15 11:00:00 PM,26.683,904.2,,,,
2694,06/04/15 01:00:00 AM,26.292,893.4,,,,
2695,06/04/15 03:00:00 AM,25.902,893.4,,,,
2696,06/04/15 05:00:00 AM,25.513,871.9,,,,
2697,06/04/15 07:00:00 AM,25.319,1324.0,,,,
2698,06/04/15 09:00:00 AM,26.390,24800.2,,,,
2699,06/04/15 11:00:00 AM,29.352,1162.5,,,,
2700,06/04/15 01:00:00 PM,31.574,1097.9,,,,
2701,06/04/15 03:00:00 PM,31.778,1108.7,,,,
2702,06/04/15 05:00:00 PM,31.166,14466.8,,,,
2703,06/04/15 07:00:00 PM,29.853,2325.0,,,,
2704,06/04/15 09:00:00 PM,28.555,914.9,,,,
2705,06/04/15 11:00:00 PM,27.272,947.2,,,,
2706,06/05/15 01:00:00 AM,26.488,914.9,,,,
2707,06/05/15 03:00:00 AM,25.902,904.2,,,,
2708,06/05/15 05:00:00 AM,25.222,882.6,,,,
2709,06/05/15 07:00:00 AM,24.835,882.6,,,,
2710,06/05/15 09:00:00 AM,25.902,990.3,,,,
2711,06/05/15 11:00:00 AM,29.953,1205.6,,,,
2712,06/05/15 01:00:00 PM,31.983,24800.2,,,,
2713,06/05/15 03:00:00 PM,33.430,1808.3,,,,
2714,06/05/15 05:00:00 PM,32.188,2927.8,,,,
2715,06/05/15 07:00:00 PM,29.053,2238.9,,,,
2716,06/05/15 09:00:00 PM,27.961,979.5,,,,
2717,06/05/15 11:00:00 PM,26.879,990.3,,,,
2718,06/06/15 01:00:00 AM,26.390,979.5,,,,
2719,06/06/15 03:00:00 AM,25.805,968.8,,,,
2720,06/06/15 05:00:00 AM,25.222,947.2,,,,
2721,06/06/15 07:00:00 AM,24.931,1463.9,,,,
2722,06/06/15 09:00:00 AM,26.097,10677.8,,,,
2723,06/06/15 11:00:00 AM,30.356,15155.7,,,,
2724,06/06/15 01:00:00 PM,32.291,12400.1,,,,
2725,06/06/15 03:00:00 PM,32.497,1270.1,,,,
2726,06/06/15 05:00:00 PM,31.472,1184.0,,,,
2727,06/06/15 07:00:00 PM,29.452,1033.3,,,,
2728,06/06/15 09:00:00 PM,27.665,968.8,,,,
2729,06/06/15 11:00:00 PM,26.879,979.5,,,,
2730,06/07/15 01:00:00 AM,26.195,968.8,,,,
2731,06/07/15 03:00:00 AM,25.708,958.0,,,,
2732,06/07/15 05:00:00 AM,25.319,947.2,,,,
2733,06/07/15 07:00:00 AM,24.931,1463.9,,,,
2734,06/07/15 09:00:00 AM,26.488,1119.5,,,,
2735,06/07/15 11:00:00 AM,30.457,2066.7,,,,
2736,06/07/15 01:00:00 PM,33.118,49600.3,,,,
2737,06/07/15 03:00:00 PM,32.911,15155.7,,,,
2738,06/07/15 05:00:00 PM,31.880,2066.7,,,,
2739,06/07/15 07:00:00 PM,29.752,1894.5,,,,
2740,06/07/15 09:00:00 PM,28.060,1065.6,,,,
2741,06/07/15 11:00:00 PM,26.879,1087.2,,,,
2742,06/08/15 01:00:00 AM,26.390,1087.2,,,,
2743,06/08/15 03:00:00 AM,26.097,1087.2,,,,
2744,06/08/15 05:00:00 AM,25.513,1065.6,,,,
2745,06/08/15 07:00:00 AM,25.125,1377.8,,,,
2746,06/08/15 09:00:00 AM,26.292,1087.2,,,,
2747,06/08/15 11:00:00 AM,30.558,1216.3,,,,
2748,06/08/15 01:00:00 PM,34.163,2066.7,,,,
2749,06/08/15 03:00:00 PM,33.014,15844.5,,,,
2750,06/08/15 05:00:00 PM,30.760,4650.0,,,,
2751,06/08/15 07:00:00 PM,29.352,1173.3,,,,
2752,06/08/15 09:00:00 PM,28.357,1141.0,,,,
2753,06/08/15 11:00:00 PM,27.468,1162.5,,,,
2754,06/09/15 01:00:00 AM,26.195,1119.5,,,,
2755,06/09/15 03:00:00 AM,25.319,1097.9,,,,
2756,06/09/15 05:00:00 AM,25.125,1087.2,,,,
2757,06/09/15 07:00:00 AM,24.835,1377.8,,,,
2758,06/09/15 09:00:00 AM,25.805,12400.1,,,,
2759,06/09/15 11:00:00 AM,26.977,1227.1,,,,
2760,06/09/15 01:00:00 PM,29.152,1550.0,,,,
2761,06/09/15 03:00:00 PM,30.356,19289.0,,,,
2762,06/09/15 05:00:00 PM,30.356,1259.4,,,,
2763,06/09/15 07:00:00 PM,29.252,1162.5,,,,
2764,06/09/15 09:00:00 PM,28.159,1173.3,,,,
2765,06/09/15 11:00:00 PM,26.977,1162.5,,,,
2766,06/10/15 01:00:00 AM,25.513,1141.0,,,,
2767,06/10/15 03:00:00 AM,25.028,1119.5,,,,
2768,06/10/15 05:00:00 AM,24.641,1097.9,,,,
2769,06/10/15 07:00:00 AM,24.448,1108.7,,,,
2770,06/10/15 09:00:00 AM,24.931,1302.4,,,,
2771,06/10/15 11:00:00 AM,27.075,21355.7,,,,
2772,06/10/15 01:00:00 PM,28.853,21355.7,,,,
2773,06/10/15 03:00:00 PM,31.268,93689.5,,,,
2774,06/10/15 05:00:00 PM,30.760,3961.1,,,,
2775,06/10/15 07:00:00 PM,30.054,1894.5,,,,
2776,06/10/15 09:00:00 PM,28.953,1270.1,,,,
2777,06/10/15 11:00:00 PM,28.060,1270.1,,,,
2778,06/11/15 01:00:00 AM,27.468,1270.1,,,,
2779,06/11/15 03:00:00 AM,27.075,1270.1,,,,
2780,06/11/15 05:00:00 AM,26.488,1259.4,,,,
2781,06/11/15 07:00:00 AM,25.902,1227.1,,,,
2782,06/11/15 09:00:00 AM,27.173,4650.0,,,,
2783,06/11/15 11:00:00 AM,31.064,17911.2,,,,
2784,06/11/15 01:00:00 PM,34.268,42711.4,,,,
2785,06/11/15 03:00:00 PM,34.163,19289.0,,,,
2786,06/11/15 05:00:00 PM,32.704,3616.7,,,,
2787,06/11/15 07:00:00 PM,30.054,1377.8,,,,
2788,06/11/15 09:00:00 PM,27.862,1302.4,,,,
2789,06/11/15 11:00:00 PM,26.683,1324.0,,,,
2790,06/12/15 01:00:00 AM,26.097,1313.2,,,,
2791,06/12/15 03:00:00 AM,25.610,1291.7,,,,
2792,06/12/15 05:00:00 AM,24.641,1248.6,,,,
2793,06/12/15 07:00:00 AM,24.062,1636.1,,,,
2794,06/12/15 09:00:00 AM,24.738,5166.7,,,,
2795,06/12/15 11:00:00 AM,27.468,17222.3,,,,
2796,06/12/15 01:00:00 PM,30.054,38578.0,,,,
2797,06/12/15 03:00:00 PM,31.064,37200.2,,,,
2798,06/12/15 05:00:00 PM,30.558,16533.4,,,,
2799,06/12/15 07:00:00 PM,29.552,3100.0,,,,
2800,06/12/15 09:00:00 PM,28.853,1377.8,,,,
2801,06/12/15 11:00:00 PM,27.862,1377.8,,,,
2802,06/13/15 01:00:00 AM,27.272,1377.8,,,,
2803,06/13/15 03:00:00 AM,26.781,1377.8,,,,
2804,06/13/15 05:00:00 AM,26.292,1356.3,,,,
2805,06/13/15 07:00:00 AM,26.195,1550.0,,,,
2806,06/13/15 09:00:00 AM,26.488,1377.8,,,,
2807,06/13/15 11:00:00 AM,28.655,26178.0,,,,
2808,06/13/15 01:00:00 PM,29.853,19289.0,,,,
2809,06/13/15 03:00:00 PM,30.457,5166.7,,,,
