"Título de trazado: 2271278"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °C (LGR S/N: 2271278, SEN S/N: 2271278)","Intensidad, lux (LGR S/N: 2271278, SEN S/N: 2271278)","Batería mala (LGR S/N: 2271278)","Acoplador adjunto (LGR S/N: 2271278)","Host conectado (LGR S/N: 2271278)","Parado (LGR S/N: 2271278)","Final de archivo (LGR S/N: 2271278)"
2896,06/20/15 08:00:00 PM,30.054,0.0,,,,,
2897,06/20/15 10:00:00 PM,28.853,0.0,,,,,
2898,06/21/15 12:00:00 AM,27.961,0.0,,,,,
2899,06/21/15 02:00:00 AM,27.272,0.0,,,,,
2900,06/21/15 04:00:00 AM,26.683,0.0,,,,,
2901,06/21/15 06:00:00 AM,26.097,0.0,,,,,
2902,06/21/15 08:00:00 AM,26.000,21.5,,,,,
2903,06/21/15 10:00:00 AM,27.665,3616.7,,,,,
2904,06/21/15 12:00:00 PM,31.166,1011.8,,,,,
2905,06/21/15 02:00:00 PM,32.188,139.9,,,,,
2906,06/21/15 04:00:00 PM,32.497,3444.5,,,,,
2907,06/21/15 06:00:00 PM,31.166,430.6,,,,,
2908,06/21/15 08:00:00 PM,30.054,0.0,,,,,
2909,06/21/15 10:00:00 PM,29.053,0.0,,,,,
2910,06/22/15 12:00:00 AM,28.456,0.0,,,,,
2911,06/22/15 02:00:00 AM,27.961,0.0,,,,,
2912,06/22/15 04:00:00 AM,27.075,0.0,,,,,
2913,06/22/15 06:00:00 AM,26.097,0.0,,,,,
2914,06/22/15 08:00:00 AM,25.902,1722.2,,,,,
2915,06/22/15 10:00:00 AM,27.961,6200.0,,,,,
2916,06/22/15 12:00:00 PM,31.166,667.4,,,,,
2917,06/22/15 02:00:00 PM,31.778,64.6,,,,,
2918,06/22/15 04:00:00 PM,32.600,3100.0,,,,,
2919,06/22/15 06:00:00 PM,30.963,0.0,,,,,
2920,06/22/15 08:00:00 PM,29.652,0.0,,,,,
2921,06/22/15 10:00:00 PM,28.754,0.0,,,,,
2922,06/23/15 12:00:00 AM,27.862,0.0,,,,,
2923,06/23/15 02:00:00 AM,27.272,0.0,,,,,
2924,06/23/15 04:00:00 AM,26.488,0.0,,,,,
2925,06/23/15 06:00:00 AM,26.000,0.0,,,,,
2926,06/23/15 08:00:00 AM,25.708,1636.1,,,,,
2927,06/23/15 10:00:00 AM,28.060,775.0,,,,,
2928,06/23/15 12:00:00 PM,31.676,688.9,,,,,
2929,06/23/15 02:00:00 PM,32.291,269.1,,,,,
2930,06/23/15 04:00:00 PM,33.118,667.4,,,,,
2931,06/23/15 06:00:00 PM,31.064,990.3,,,,,
2932,06/23/15 08:00:00 PM,29.452,0.0,,,,,
2933,06/23/15 10:00:00 PM,26.977,0.0,,,,,
2934,06/24/15 12:00:00 AM,26.000,0.0,,,,,
2935,06/24/15 02:00:00 AM,25.222,0.0,,,,,
2936,06/24/15 04:00:00 AM,24.835,0.0,,,,,
2937,06/24/15 06:00:00 AM,24.738,0.0,,,,,
2938,06/24/15 08:00:00 AM,24.931,1162.5,,,,,
2939,06/24/15 10:00:00 AM,27.075,279.9,,,,,
2940,06/24/15 12:00:00 PM,31.064,1001.0,,,,,
2941,06/24/15 02:00:00 PM,31.268,193.8,,,,,
2942,06/24/15 04:00:00 PM,31.983,2927.8,,,,,
2943,06/24/15 06:00:00 PM,29.252,0.0,,,,,
2944,06/24/15 08:00:00 PM,26.683,0.0,,,,,
2945,06/24/15 10:00:00 PM,25.513,0.0,,,,,
2946,06/25/15 12:00:00 AM,24.931,0.0,,,,,
2947,06/25/15 02:00:00 AM,24.738,0.0,,,,,
2948,06/25/15 04:00:00 AM,24.545,0.0,,,,,
2949,06/25/15 06:00:00 AM,24.255,0.0,,,,,
2950,06/25/15 08:00:00 AM,24.738,1463.9,,,,,
2951,06/25/15 10:00:00 AM,28.258,16533.4,,,,,
2952,06/25/15 12:00:00 PM,30.457,3100.0,,,,,
2953,06/25/15 02:00:00 PM,31.676,312.2,,,,,
2954,06/25/15 04:00:00 PM,32.291,2927.8,,,,,
2955,06/25/15 06:00:00 PM,30.457,86.1,,,,,
2956,06/25/15 08:00:00 PM,29.352,0.0,,,,,
2957,06/25/15 10:00:00 PM,26.195,0.0,,,,,
2958,06/26/15 12:00:00 AM,24.931,0.0,,,,,
2959,06/26/15 02:00:00 AM,24.448,0.0,,,,,
2960,06/26/15 04:00:00 AM,24.158,0.0,,,,,
2961,06/26/15 06:00:00 AM,24.255,0.0,,,,,
2962,06/26/15 08:00:00 AM,24.545,1550.0,,,,,
2963,06/26/15 10:00:00 AM,27.272,9644.5,,,,,
2964,06/26/15 12:00:00 PM,30.356,398.3,,,,,
2965,06/26/15 02:00:00 PM,31.268,129.2,,,,,
2966,06/26/15 04:00:00 PM,32.086,775.0,,,,,
2967,06/26/15 06:00:00 PM,30.356,86.1,,,,,
2968,06/26/15 08:00:00 PM,29.652,0.0,,,,,
2969,06/26/15 10:00:00 PM,28.456,0.0,,,,,
2970,06/27/15 12:00:00 AM,27.567,0.0,,,,,
2971,06/27/15 02:00:00 AM,26.390,0.0,,,,,
2972,06/27/15 04:00:00 AM,25.708,0.0,,,,,
2973,06/27/15 06:00:00 AM,25.416,0.0,,,,,
2974,06/27/15 08:00:00 AM,25.416,43.1,,,,,
2975,06/27/15 10:00:00 AM,27.764,5338.9,,,,,
2976,06/27/15 12:00:00 PM,31.064,172.2,,,,,
2977,06/27/15 02:00:00 PM,32.600,0.0,,,,,
2978,06/27/15 04:00:00 PM,33.118,0.0,,,,,
2979,06/27/15 06:00:00 PM,31.676,0.0,,,,,
2980,06/27/15 08:00:00 PM,30.154,0.0,,,,,
2981,06/27/15 10:00:00 PM,28.754,0.0,,,,,
2982,06/28/15 12:00:00 AM,28.258,0.0,,,,,
2983,06/28/15 02:00:00 AM,27.468,0.0,,,,,
2984,06/28/15 04:00:00 AM,26.683,0.0,,,,,
2985,06/28/15 06:00:00 AM,26.097,0.0,,,,,
2986,06/28/15 08:00:00 AM,25.513,0.0,,,,,
2987,06/28/15 10:00:00 AM,26.781,0.0,,,,,
2988,06/28/15 12:00:00 PM,30.457,86.1,,,,,
2989,06/28/15 02:00:00 PM,31.778,0.0,,,,,
2990,06/28/15 04:00:00 PM,31.574,0.0,,,,,
2991,06/28/15 06:00:00 PM,31.064,0.0,,,,,
2992,06/28/15 08:00:00 PM,30.154,0.0,,,,,
2993,06/28/15 10:00:00 PM,29.152,0.0,,,,,
2994,06/29/15 12:00:00 AM,28.456,0.0,,,,,
2995,06/29/15 02:00:00 AM,27.567,0.0,,,,,
2996,06/29/15 04:00:00 AM,26.781,0.0,,,,,
2997,06/29/15 06:00:00 AM,26.195,0.0,,,,,
2998,06/29/15 08:00:00 AM,26.097,0.0,,,,,
2999,06/29/15 10:00:00 AM,27.961,5166.7,,,,,
3000,06/29/15 12:00:00 PM,31.064,2927.8,,,,,
3001,06/29/15 02:00:00 PM,32.600,5166.7,,,,,
3002,06/29/15 04:00:00 PM,26.781,322.9,,,,,
3003,06/29/15 04:03:08 PM,,,,Registrado,Registrado,,
3004,06/29/15 04:04:20 PM,,,,,,Registrado,Registrado
